,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
5550_at,0.004764817335387675,0.18692182907142468,0.004763752681396802,0.17457336553550687,0.5436319940785519,0.004762984985808563,0.004762314321416887,0.06629341493642946,0.004762688447749812,0.004762838606327377
5552_at,0.006668383804411173,0.3372317127318022,0.006667866716139637,0.006667671235069676,0.6094252480596888,0.0066679181400765355,0.006669103298564156,0.006667464073643095,0.006667265629741121,0.006667366310863668
5553_at,0.0006757986805357567,0.0006757541192411625,0.0006758185153436263,0.7789044175755505,0.0006757154197367479,0.21568955368574158,0.0006757717857330859,0.0006757219747263825,0.0006757191236611436,0.0006757291197299712
5555_at,0.0015877596638823115,0.7007616967889269,0.2865377474011036,0.0015878650604814015,0.0015874458976416772,0.001587622074623834,0.0015874673250017,0.0015874174520764156,0.0015874979813650517,0.0015874803548971532
5556_at,0.0030309506377826966,0.0030317676839237916,0.4256093146726723,0.0030306798634525214,0.45411729168478,0.0030313512427629515,0.003031058163452358,0.09905440402513134,0.003032583483991596,0.0030305985420502704
5558_at,0.23405288722491577,0.001064148143635525,0.4725607224637408,0.0686434754365384,0.0010638833060596343,0.15881856777451428,0.001063923162318525,0.038245838736792756,0.02342253663839994,0.001064017113084404
5560_at,0.0029413833175709597,0.9735257168945695,0.002941630338373313,0.0029418191472823825,0.002941904471703429,0.002941620241665451,0.002941369371950076,0.002941366326829846,0.002941710002316763,0.0029414798877384226
5561_at,0.034832983069315676,0.0015876910082109703,0.0015878306161876794,0.06366338054686461,0.0015874534887468286,0.001587804916607306,0.15354539022171004,0.001587426640625243,0.7384321269519826,0.001587912539749052
5562_at,0.0008476296481435613,0.0008477968783215545,0.024025529443194873,0.9691936244862723,0.0008476426198281314,0.0008476302195222372,0.0008475151126148158,0.000847540960037918,0.0008475681444893548,0.0008475224875752544
5563_at,0.0011905826162830213,0.4754829220561712,0.001190720901634265,0.0011905582712107218,0.0011907016486140303,0.0011905920621359638,0.2728212966738308,0.08516463675477834,0.15938746261642048,0.0011905263989211315
5566_at,0.1347342761929357,0.0016393813337558932,0.0911963818217349,0.0016393938518753021,0.0016394593257165265,0.0016394553759857741,0.001639439609023755,0.001639428619928894,0.0016394031906932,0.76259338067835
5567_at,0.07761453004011033,0.0020003674040777603,0.002000326923803191,0.002000180932617613,0.0020010081883452334,0.20185588573286226,0.0020003143313543545,0.0020002019377185812,0.002000133350602589,0.706527051158508
5570_at,0.0017245849653186125,0.2750885494460999,0.0017246040254638303,0.7111153369485987,0.0017246231334753386,0.0017244603444733786,0.001724520640395766,0.001724441782755023,0.0017245148862550146,0.0017243638271644717
5571_at,0.9833306453486317,0.001852050649822792,0.0018522737569346159,0.0018520853403850043,0.0018520370659820924,0.001852122060417144,0.0018519256175460821,0.0018519936839211117,0.0018519807701519973,0.0018528857062074721
5572_at,0.002041083760903041,0.13242189499313425,0.0020411923845919918,0.002041153942280408,0.6855392485433806,0.16775151167833424,0.00204096948165115,0.0020410038568670513,0.0020410251193215753,0.0020409162395357582
5574_at,0.000500046313338044,0.3595622707186445,0.18435689693622623,0.13683649666697106,0.0005001245848575654,0.2683789281287181,0.0005000902706792868,0.0005000655578969123,0.0005000769275228255,0.04836500389514567
5575_at,0.0022223411446797704,0.0022226042563651544,0.9799961533190712,0.002222525178533665,0.0022233596884210756,0.002222349505434227,0.00222266975185564,0.002222538939685721,0.002222986615381672,0.002222471600571722
5576_at,0.033335917135242525,0.033335580299177194,0.0333366411278115,0.03333441365150809,0.6999769912434084,0.03333636142123526,0.033336719387563565,0.033335460879246215,0.03333496853814229,0.0333369463166649
5577_at,0.0022224524941895523,0.4001310240295986,0.0022226667340320715,0.0022225783438672973,0.0022224487133371295,0.0022225326592198295,0.0022223483202659503,0.5820891472399283,0.0022224832950905426,0.002222318170470724
5578_at,0.007143359464029869,0.007143346525068466,0.007143875111760509,0.6154288927894443,0.3274185317183558,0.007143843226226524,0.007144283069366213,0.007144024706059228,0.007146084540659582,0.007143758849029553
5579_at,0.0013701350105929952,0.0013701431512432546,0.3399788829550468,0.6490602110127673,0.0013706622597688678,0.0013700195841874732,0.0013699816350003834,0.001369984253049137,0.0013699838645935567,0.001369996273750061
5581_at,0.0013701885641211771,0.0013699689877936195,0.0013699841483444182,0.0013702912154457219,0.0013702278898698054,0.0013699765970559756,0.9876692730562918,0.0013701586810163017,0.0013699957003567528,0.0013699351597046938
5582_at,0.0014287382888602007,0.846856635110799,0.14171325087147596,0.0014289961003412597,0.0014287436279142984,0.0014287240144936774,0.0014286626300668407,0.0014286413288642262,0.0014289474202933256,0.0014286606068910923
5583_at,0.0017242456417200843,0.021290807631472695,0.4244235583578236,0.0017244154563032842,0.0017244917135906613,0.0017246563276615509,0.0017242840070646767,0.5422149117856351,0.001724420777345567,0.0017242083013826737
5584_at,0.002222653324863918,0.3864802176796188,0.5957386480464613,0.0022223652778692806,0.002223503082836525,0.0022223260348585585,0.0022223779445417415,0.002222448023512171,0.002223088333852784,0.0022223722515848053
5585_at,0.0012821599079100277,0.0012823955900603825,0.0012824862360904356,0.0012825684944200934,0.0012822395529598976,0.0012822283514887054,0.0012823095147241955,0.9884590482043859,0.0012824281175333686,0.0012821360304268489
5588_at,0.0013702090866559331,0.0013701886313015725,0.8265719534303699,0.001370023367019336,0.16246741302734705,0.001369975451763705,0.001370071369404449,0.0013701291374601527,0.0013701094907883743,0.0013699270078893966
5589_at,0.004546138671628171,0.0045468816062692605,0.1391193975561177,0.2420557262510428,0.18586807774611022,0.004546353668099299,0.004545783497504313,0.004545761105701564,0.40567938350948796,0.004546496388038766
5591_at,0.002564169094701801,0.0025642897153969786,0.002564294582826627,0.002564249619559303,0.002564310016310924,0.9769218640486267,0.002564196222935976,0.0025641876275035217,0.0025641714263937715,0.0025642676457442656
5595_at,0.0660166255115008,0.0011908415972932112,0.5980726589486707,0.0011907504278457206,0.0011907347781567861,0.0011907778918386059,0.0011907530290213462,0.30258587098533485,0.001190551111881244,0.026180435718456775
5598_at,0.0017858300890587673,0.24554612082012944,0.0017858475075479999,0.0017858911220141622,0.0017862574968112246,0.001785777594374569,0.001785914630138785,0.7401668277771795,0.0017857684390954994,0.001785764523650096
5600_at,0.002702919323048949,0.002703453310465479,0.002703005162568732,0.0027049052456704233,0.7113107733488586,0.19709129973751388,0.07267125769382381,0.0027029717874306257,0.0027060400584385425,0.0027033743321809287
5601_at,0.0012500619154076156,0.3439697816449969,0.513928959487534,0.04849829536121885,0.0012500959831360842,0.05566742126238455,0.0012500976885463293,0.001250141754301007,0.0012503378294287466,0.03168480707304596
5602_at,0.001075323399367059,0.7876298214571046,0.0010754119887668651,0.0010753641821029732,0.0010755666585789323,0.0010753500435579076,0.001075416230822577,0.2037671466109203,0.0010752994196267266,0.0010753000091520198
5606_at,0.007694412800808435,0.007697403038433043,0.007694666515457778,0.0076975215637604425,0.7738700856304966,0.16457181636596332,0.007693140747926534,0.0076930010925287465,0.007692648613750321,0.0076953036308745545
5607_at,0.0011765553234599215,0.0011766480799262325,0.0011765966186312855,0.001176862500776939,0.001176989476180295,0.0011765650167670308,0.001176545135097882,0.9894101964194373,0.001176548061154702,0.0011764933685686335
5609_at,0.001754491855972189,0.9842086914110185,0.001754687265336806,0.0017545159980965684,0.0017547530885182118,0.0017547731578228286,0.001754515653061069,0.0017545088415212664,0.001754508512194776,0.0017545542164577026
5610_at,0.0011628814025043848,0.0011628716695252386,0.0011628416944223401,0.0011628638657891729,0.0011629832401651443,0.0011628271686528505,0.0011628356657530348,0.0011628742335103046,0.0011628585813855735,0.989534162478292
5612_at,0.006667551492581874,0.006667436463190006,0.31566354766820437,0.006667580127617989,0.6309955654017689,0.00666863526841051,0.006667137018905139,0.006667027879250446,0.006667476838223387,0.0066680418418473275
5614_at,0.0017243235704109904,0.0353479464104053,0.0017250075542570857,0.0017248302337409907,0.001724577454787032,0.0017248518534006753,0.16845421374958752,0.0017247448654793128,0.7841246596555197,0.001724844652411471
5615_at,0.11957534044540968,0.002127905300929494,0.002128082882738261,0.0021277557357538917,0.002128156318833403,0.0021278109040681827,0.36507461120239104,0.0021277676676723385,0.5004548084286128,0.002127761113590832
5620_at,0.002175923699380345,0.0021743043587289664,0.002174211571653589,0.0021742606393387017,0.0021743245934880053,0.002174018481147346,0.002174156931490133,0.12519510279165383,0.8574094718871843,0.002174225045934616
5623_at,0.003333776413511639,0.003333493990314713,0.0033334925530660036,0.003333435651184064,0.9112618703512025,0.003333783565173491,0.06206944463570462,0.003333731942509364,0.0033335312191226226,0.0033334396782107906
5624_at,0.003333776413511639,0.003333493990314713,0.0033334925530660036,0.003333435651184064,0.9112618703512025,0.003333783565173491,0.06206944463570462,0.003333731942509364,0.0033335312191226226,0.0033334396782107906
5625_at,0.0013160956565420013,0.0013160023428097833,0.9264353048320032,0.0013160778557926244,0.0630368520461041,0.00131597138825914,0.0013159160705575055,0.0013159958886146811,0.0013158779677975268,0.0013159059515195348
5626_at,0.012527377419121945,0.6257179360585592,0.19295186270576162,0.000862246059959387,0.0008622107056503971,0.16362979518892792,0.0008621117966562104,0.0008621230920101794,0.0008622171846808263,0.0008621197886723999
5627_at,0.002273178796173703,0.1998951485537704,0.002273244750152568,0.002273317717647853,0.7362230678349011,0.04796987831922357,0.0022730665293860556,0.0022731799300391145,0.0022730999301203854,0.0022728176385850203
5629_at,0.11827434889444063,0.0028575829972316887,0.858866212308405,0.0028573317471047074,0.002857793735913474,0.0028572750605388646,0.002857345606624192,0.002857446717447086,0.0028574122653904337,0.002857250666904043
5631_at,0.0013337295026257371,0.0013335247369865987,0.539802183302665,0.0013334321737808689,0.4187004570571432,0.0013334234702737787,0.001333607194494609,0.032162609474138744,0.0013336534417222844,0.0013333796461690566
5632_at,0.002083888751699936,0.0020839468740744974,0.0020841356974735585,0.002083797268951522,0.0020841427333770798,0.002083696230755675,0.19156702972222894,0.7917618360517281,0.0020839781348798484,0.0020835485348307996
5633_at,0.0022225280813975043,0.002222769259110696,0.5847586258891155,0.002222585198199632,0.3974608579341335,0.0022223263670603974,0.002222675315547195,0.0022226017033922874,0.0022227655644594126,0.0022222646875839566
5634_at,0.0020842282988700377,0.0020838590086160232,0.002083764437857859,0.5558288921401514,0.00208376572208092,0.4275000728765677,0.002083842137019399,0.0020836289967648023,0.0020840216327031266,0.0020839247493687836
5635_at,0.002439644014449226,0.0024395464524700487,0.22741485139812873,0.6129428629652708,0.14256635574742893,0.002439480077385431,0.0024392450312492758,0.0024393059361085276,0.0024394385315920867,0.0024392698459167438
5636_at,0.001960994387043956,0.001961388714135683,0.001961158204345793,0.001960934695187722,0.0019612259602142298,0.0019610585654875417,0.7631613429533973,0.001960966286589144,0.22115009569324748,0.001960834540351222
5637_at,0.004167039380686322,0.004167310773894566,0.004166783666873017,0.5188962605680425,0.400842447817763,0.051092262192915246,0.0041669037879750615,0.004166886653669721,0.004167059085943262,0.004167046072237349
5640_at,0.0025007628432784403,0.0025006650595605184,0.17214088603310404,0.002500812779721573,0.7424376239130125,0.0025002487162616703,0.06791739196305485,0.002500705081684078,0.0025006353118993754,0.0025002682984228454
5642_at,0.00100008539558921,0.16797280821084878,0.0010002221672446403,0.06201024325907327,0.0010000959368044813,0.0010000798115152303,0.3814247417856763,0.0010000598655346973,0.3621276303708178,0.0214640331968956
5643_at,0.04402538290484475,0.0735843422453191,0.4950934030619728,0.0011766563576897046,0.0011766573321945074,0.001176687310742048,0.28537599352272164,0.0011766095762495272,0.09603763173594375,0.001176635952322168
5645_at,0.0011364964750702003,0.0011366432340581567,0.10059119458067708,0.017872853473707033,0.09891472291850176,0.018846162047562436,0.0011365168720851063,0.7580922186730414,0.0011365396590962344,0.001136652066200454
5647_s_at,0.84563499243201,0.0010205147054723042,0.0010205229143944118,0.0010204481815161788,0.0010205710615105905,0.0010204625471930252,0.0010206219585586224,0.0010205717299285894,0.0010205222031631764,0.1462007722662533
5651_at,0.0014706786665007903,0.0014707307513982541,0.31174830853546265,0.2318637828477355,0.0014708318143638321,0.0014709710919274775,0.39840788247850195,0.0014710018099680974,0.0014721216449643756,0.049153690359176945
5652_at,0.01000092163034529,0.010001443568866565,0.33827840128772163,0.01000168070452539,0.5817113042629959,0.010001779429896416,0.01000034041276644,0.010000307343207388,0.010001715430712675,0.010002105928962467
5653_at,0.0030304868727336074,0.08625922751434667,0.0030304390866937687,0.0030303465736264104,0.2520754798321695,0.00303038087355804,0.6404521205399321,0.0030304010738080546,0.0030307355204257577,0.003030382112706191
5654_at,0.0016396827865426146,0.0016396818604365421,0.0016395905064023905,0.001639530349287522,0.0016397290074778186,0.0016395769552225697,0.31338586009233105,0.0016395536011083235,0.673497366730539,0.0016394281106522088
5656_at,0.001250179130623654,0.0012501127104847147,0.0012501202967716077,0.9887489233262485,0.0012501635855970868,0.0012501754833327155,0.001250064941589392,0.00125009994445879,0.001250094719693236,0.001250065861200354
5659_at,0.002325936256377407,0.002325998530382797,0.7368760483696719,0.12148228993839988,0.060604529414620203,0.06708142331313827,0.002326162200178605,0.0023258124284502328,0.0023260786992237124,0.002325720849556793
5660_at,0.0017248734479331255,0.0017251675944218445,0.0017244923100168982,0.001725016073224068,0.13596045449001207,0.0017246654717502402,0.8502411580827911,0.0017250277851422917,0.0017248248478317141,0.0017243198968768009
5661_at,0.07125175305089972,0.0013890740919935182,0.3155171982421027,0.1336039467804359,0.0013890724295284012,0.0013893307723419235,0.4712922188775999,0.0013890264868596052,0.00138922314468116,0.0013891561235569807
5662_at,0.6797050828671676,0.0025000743092444813,0.002500241872133704,0.002500024662242939,0.0025004575969457313,0.06391634838519268,0.2388773461997892,0.002500079428726431,0.0025000826122516208,0.002500262066305642
5665_at,0.0016667584292649174,0.0016669662467198572,0.0016667569065394409,0.0016667326180390845,0.0016672997573220936,0.0016668005942337043,0.3754843083688245,0.6111807393970066,0.0016668892923121146,0.001666748389737809
5666_at,0.07370437444718098,0.5113648289077373,0.4032618056124085,0.0016669199560612534,0.0016673979363568347,0.0016668788950391705,0.001666914479154425,0.0016668690628202005,0.0016671702140608877,0.0016668404891804678
5667_at,0.0017544663758477152,0.0017546960909397386,0.0017547457272421958,0.023021693266631407,0.0017547687696857208,0.0017544770862634985,0.0017545134157113172,0.0017545040526297712,0.9629417057876896,0.0017544294273591937
5668_at,0.0014493329761668362,0.0014494752750101514,0.0014496108355550636,0.0014495097458916417,0.0014494410781233217,0.0014493681833433198,0.0014493985984481998,0.9149635215475579,0.07344100469037419,0.001449337069529418
5669_g_at,0.0009615871701263949,0.0009616732270197968,0.000961796876187891,0.0009616912616309889,0.0009616448263224737,0.0009615977627923247,0.0009616157273194751,0.8868124575033319,0.10549435990373875,0.0009615757415299545
5670_i_at,0.9863629783218382,0.0015152015324941856,0.0015152165469425134,0.0015151755291469798,0.00151522576618238,0.001515197338829409,0.001515179582896722,0.00151518999865053,0.001515190991032916,0.0015154443919862491
5671_s_at,0.9863629783218382,0.0015152015324941856,0.0015152165469425134,0.0015151755291469798,0.00151522576618238,0.001515197338829409,0.001515179582896722,0.00151518999865053,0.001515190991032916,0.0015154443919862491
5673_at,0.004169543858844982,0.004167059106731537,0.004167301657083261,0.004170482632746773,0.004167145312650294,0.004167448468108195,0.9624900128324212,0.004167171389397493,0.004166717401395175,0.004167117340621174
5674_at,0.001639549112134568,0.8395199466177727,0.1473628126192603,0.001639604428328974,0.0016398425125518554,0.0016395777955485477,0.0016395784678834618,0.0016397983880556577,0.0016398456613009047,0.0016394443971631078
5677_at,0.0015388447346555195,0.0015386738464453677,0.0015386575857523936,0.0015385210809516353,0.11334694601985881,0.0015385608958817729,0.6849776577640828,0.0015386274155635678,0.19090495967702192,0.0015385509797860855
5678_at,0.00277811446461926,0.0027783283461331903,0.042994778353375375,0.0027779329141053126,0.0027782584500214624,0.002778171189878537,0.2946127598082375,0.0027781011991286956,0.6429456770559577,0.00277787821854277
5679_at,0.002174139149930651,0.0021743979681890365,0.00217436688437831,0.0021740272575507475,0.002174594233414486,0.0021740931672492884,0.6705600123920707,0.002174587962578534,0.3120453662571111,0.0021744147275270776
5680_at,0.8039953741347692,0.0010990734911812438,0.01783907408788801,0.001099083067266662,0.001098962514109356,0.17047207888731195,0.0010990280634649615,0.0010991069840182448,0.001099227782721788,0.0010989909872685894
5681_at,0.001666847326132065,0.0016667845955219505,0.0016668004322804805,0.0016666990917832477,0.7826714856817454,0.001666708836793543,0.20399403117801276,0.0016669390352660508,0.0016670208009180534,0.0016666830215465538
5683_at,0.0005953560471922363,0.0005954987868663705,0.0005953438252265397,0.994641660908377,0.0005953471962707505,0.0005953211325028263,0.0005952854506791456,0.0005953150831978975,0.0005956102310705352,0.0005952613386167876
5685_at,0.002941445255249635,0.0029415195120481618,0.5460212843199839,0.2393242625193207,0.1940623169679426,0.0029417574163113215,0.002941773135463066,0.0029416111373547415,0.002941441018829947,0.0029425887174960655
5687_at,0.0026318424461181916,0.43489037104245803,0.0026319869380632705,0.002631968759022025,0.002633277697276905,0.5440518196083561,0.0026317536252894124,0.0026318104022962836,0.002632776041913374,0.002632393439206409
5688_at,0.0016950390548780496,0.5380370241711314,0.0016951872860879941,0.032387367855495945,0.17933498799985917,0.0016950304417559258,0.24007010028225786,0.0016951329144166756,0.0016951348932083515,0.0016949951009086323
5689_at,0.004545784623533412,0.0045464775310480885,0.4411779578965795,0.0045464588675199836,0.5224529880848454,0.004545846472117935,0.00454562911605904,0.004546490613553895,0.004546468290063405,0.004545898504679261
5690_at,0.10686966785347367,0.0013701997451993078,0.8123026060164269,0.0013703382392841784,0.0013701201657858979,0.0013703589459781252,0.0013699497496429595,0.0013700045372559064,0.0013700585219074124,0.07123669622504562
5691_at,0.1946263376932619,0.001695071871314396,0.6220160248656781,0.0016950344928746961,0.0016953804354585462,0.0016950667908275435,0.0016950425710882146,0.02455154533421891,0.0016951794516202989,0.14863531649365724
5692_at,0.0016668034692727221,0.3524925087645683,0.0016673143501143915,0.0016669344499717906,0.3066088482574526,0.0016667628489964803,0.001666849767354305,0.001666948967148196,0.3292302628960838,0.0016667662290373955
5694_at,0.0016668955445245457,0.0016667634294166124,0.0016667526641934841,0.0016667028278492856,0.25153465857757035,0.0016667096031323073,0.001666775581004536,0.7351312328911487,0.0016668236407347313,0.001666685240425521
5697_at,0.0017243830877127885,0.08250691546831058,0.2912662969518882,0.0017245247421207516,0.0017244752794060415,0.0017244745881124662,0.5138040881523526,0.07465619706824332,0.02914437698329296,0.0017242676785603486
5698_at,0.0023818140412078964,0.0023816638492487364,0.24980481302614718,0.002381284453799516,0.3592184228920914,0.00238123293988523,0.10067284562732698,0.05665112538687156,0.2217455820801914,0.002381215703229943
5699_at,0.001695124967485992,0.0016952926965404763,0.0016953974482183977,0.001695219919354419,0.9478925617484214,0.0016952638438139352,0.03854557503912381,0.0016951451700435126,0.0016953432615412105,0.0016950759054567624
5701_at,0.30410488148533765,0.002381024515007548,0.034114442822506134,0.002381058346942749,0.0023810554047530405,0.002381120462266045,0.0023810087716667583,0.0023809826599202224,0.0023810002244087788,0.6451134253071912
5702_at,0.0027029044160263313,0.002703087565379493,0.0027034790554813864,0.0027036773175843154,0.3369142362286557,0.002703339324476466,0.0027032192743354734,0.002703257521082535,0.6414595626266807,0.002703236670297509
5703_at,0.002857312632132266,0.0028577596146363115,0.002857865578344531,0.002857292052484388,0.3745331401070482,0.0028573859140229845,0.6026063452373291,0.002857564396866952,0.0028579586821497445,0.0028573757849856157
5704_at,0.0020000525582123054,0.002000308089737748,0.27066540741791,0.002000097627519885,0.4133265888230571,0.0020001110505166535,0.0020003155012924792,0.30200647015894505,0.002000514593118715,0.002000134179690061
5705_at,0.3266456637987465,0.001408670786617493,0.17738762051163873,0.0014086472920521473,0.0014085007114561007,0.0014088027798983469,0.0014085339125231894,0.11926975613267281,0.0014086183099429601,0.36824518576445187
5707_at,0.4356713235322836,0.0021743059924591475,0.22989385805872806,0.08228953459727179,0.20055632338076232,0.002174302976332325,0.00217413684361242,0.002174109976066082,0.0021743138241889707,0.040717790818295234
5709_at,0.0020004565266064493,0.0020005237506270116,0.5051908982140093,0.002000173845887746,0.0020007387536617057,0.0020006776695775143,0.12500573791907651,0.3558004277507692,0.002000164007630384,0.0020002015621541276
5710_at,0.004545593473308275,0.004547452998472941,0.004547272048021281,0.1311926894240885,0.16299511377153306,0.004546212779285027,0.004546908261597989,0.10199918905037496,0.5397322822580771,0.041347285935240924
5711_at,0.08092628198589885,0.0021277840521069014,0.0021282726625277857,0.0021280063749469632,0.9020504256561478,0.0021277479102905636,0.002127899372108221,0.002128055131072191,0.002127826533850144,0.0021277003210506567
5712_at,0.0014494934958597778,0.0014496133771374445,0.916335059296389,0.0014496233966195214,0.0720690031091335,0.0014495477812986723,0.0014494559275703492,0.001449467991039478,0.00144933083257048,0.001449404792381614
5714_at,0.0023256405383629557,0.002325862042114874,0.002325676870429889,0.002325607615456338,0.002326010203364614,0.0023256903742109292,0.8845782452268025,0.0023258966777000446,0.09681576444120522,0.002325606010352489
5715_at,0.0010639147277736736,0.0010640209204671742,0.0010641534601653153,0.001063923217760165,0.001063934534482108,0.0010639064903243318,0.7861214129837254,0.001064003630506665,0.20536687819059093,0.001063851844204194
5716_at,0.023981818238070614,0.0011366370789904596,0.0011366742708831103,0.0011365102583296854,0.0011364859123946748,0.9074599120793452,0.0011365491096152415,0.0011364710894644701,0.0011364581240589334,0.060602483838847546
5717_at,0.036449124642751414,0.000917532202064375,0.4772611884949245,0.0009175181618394893,0.0009176140319962242,0.0009175424454494396,0.4015344569535464,0.07924919015338205,0.0009182833391680848,0.0009175495748780089
5718_at,0.0011906099661642341,0.0011905449451453003,0.0011905646565873792,0.001190539617986344,0.0011906067803954953,0.9892849949003601,0.0011905253307268652,0.0011905667294114185,0.001190517988936354,0.0011905290842865019
5719_at,0.0015873856017929074,0.0015876192795134974,0.0015878847753752708,0.0015882901015081344,0.6586710896825075,0.0015874787950503763,0.32862659810522427,0.0015875976938031198,0.0015885053382140768,0.001587550627010946
5722_at,0.0022230226344551697,0.0463610428050515,0.9358574503353415,0.0022227837586557522,0.002222732847989613,0.002222784829863367,0.0022225668722532454,0.0022226708651160334,0.0022223734001599054,0.0022225716511139228
5725_at,0.04793446319241208,0.0029415200948097043,0.0029421011071870534,0.0029415332834484,0.3002471269896807,0.002942551169589952,0.04156317812492764,0.0029416474386358476,0.5926042137657266,0.002941664833581909
5726_at,0.0010754522039595053,0.6635904631207806,0.11486205197173743,0.001075660327550081,0.001075752603524662,0.08289922253268077,0.0010754962830359562,0.00107557401558402,0.1321949425796452,0.0010753843615016311
5728_i_at,0.0024394781395526348,0.002440257765125294,0.0024403485196809777,0.0024407181497282135,0.0024396753197362927,0.0024393834421426457,0.0024392939794167907,0.9780417048268883,0.002439928566965083,0.0024392112907636893
5730_at,0.0033334059977835943,0.003333615923475982,0.1412784362194374,0.0033337902908611664,0.7889630580905289,0.003334639384510905,0.04642187200786499,0.0033338364697041213,0.003333479954855201,0.003333865660977683
5734_at,0.0017545797482746094,0.08063533511569078,0.0017550774300706172,0.001754744126756764,0.0017548030792966529,0.0017550907604011383,0.0986365443874363,0.8084443673732016,0.0017545492035512778,0.0017549087753202526
5735_at,0.001923261711501977,0.2124038677136172,0.09231886913296475,0.0019232730257625942,0.266341384857137,0.001923201245248306,0.11415685257392377,0.001923741057487769,0.30516237235426397,0.0019231763280927155
5738_at,0.033335917135242525,0.033335580299177194,0.0333366411278115,0.03333441365150809,0.6999769912434084,0.03333636142123526,0.033336719387563565,0.033335460879246215,0.03333496853814229,0.0333369463166649
5740_at,0.0012050202545375486,0.0012049691027421364,0.0012049162655727043,0.0012048779429992011,0.001205145164683647,0.0012048771157492765,0.41737069537590255,0.5729895974301569,0.0012050426811027885,0.001204858666553275
5746_at,0.002174047252858511,0.002174155756398973,0.0021742034808064693,0.002173948185379271,0.6449823637318791,0.0021744726055998725,0.0021741592153984727,0.3061678096997083,0.0021741412695978736,0.03363069880237309
5748_at,0.0022222931689454234,0.002222725041728133,0.14127587358130936,0.0022224335356190784,0.19297810551430034,0.0022226089148341044,0.0022225945897427343,0.6004627079509715,0.05194822733964431,0.0022224303629049956
5749_at,0.0023260147064629675,0.511680097348128,0.00232617444116255,0.0023257457416016353,0.002326469220516986,0.0023258027112182497,0.3322095554633411,0.00232581841724253,0.1398284297678503,0.002325892182475765
5750_at,0.0012195309945753823,0.1404233120018854,0.0012197102489603965,0.0012195548250935808,0.7643270884003214,0.0012195805209173158,0.08671245276786176,0.0012195997399621684,0.0012196438425825335,0.0012195266578401511
5751_at,0.0011365648910912317,0.0011366965138510424,0.05668541912945059,0.0011367859885624775,0.0011365636994696501,0.0011364502620788534,0.9342217533475741,0.001136747099295461,0.0011366128080057092,0.001136406260620964
5752_at,0.0019235202272713911,0.0019235928275971863,0.2509546392926571,0.0019233487085898134,0.02352744547586365,0.0019232859551223678,0.0019233732998553863,0.028931274107237663,0.685046095736747,0.0019234243690584498
5754_at,0.0014707810947944954,0.001470786517251547,0.0014710788258879386,0.021593503921997072,0.6607966340722194,0.001471421282456772,0.0014709158503852546,0.30731326986023916,0.0014706975413498115,0.0014709110334186163
5755_at,0.004762115384224851,0.0047623993013093495,0.004762137344715565,0.06201342678618394,0.8998889140382963,0.004762053299915722,0.004762634382275874,0.004762258000361439,0.004762029947644055,0.0047620315150729755
5757_at,0.003125448127390943,0.0031258633230508578,0.00312539329412025,0.09125724323837658,0.8325751599151866,0.003125478861278718,0.05428912662130074,0.003125590341074111,0.003125256807429461,0.0031254394707917054
5761_at,0.001538631443498344,0.5038334531005405,0.0015389123702415043,0.0015386747384260224,0.0015390042013475103,0.0015386711347895891,0.001538743423048787,0.0015389719707461552,0.4838562714739337,0.001538666143427868
5762_at,0.033335917135242525,0.033335580299177194,0.0333366411278115,0.03333441365150809,0.6999769912434084,0.03333636142123526,0.033336719387563565,0.033335460879246215,0.03333496853814229,0.0333369463166649
5764_at,0.001149637250405616,0.0011495042046118082,0.001149554428892458,0.0011495930484516422,0.001149576029642175,0.41315601908845684,0.0011494904782407961,0.0011495404836260438,0.0011495655031495417,0.5776475194845232
5766_at,0.0009174721896377702,0.0009175047335620723,0.000917518075734339,0.0009175004578920933,0.0009175355314715964,0.0009175836841555066,0.9917420329656358,0.0009178031560624261,0.0009175326255216746,0.0009175165803267623
5768_at,0.10051162602493696,0.001020730038813444,0.0010205516908218016,0.0010207346126188805,0.0010205336452977984,0.0010205760542364717,0.0010204747948781541,0.8913238787669413,0.001020473234354939,0.001020421137100368
5771_at,0.0011905829062933226,0.0011905458452671164,0.001190507130118851,0.0011905214697999374,0.0011906577468706783,0.0011905219024825836,0.001190960351960169,0.9892844963230313,0.001190701963929615,0.001190504360246619
5773_at,0.0010309885409477643,0.001031206762427875,0.03235123513700922,0.0010309761690353231,0.0010310521047351957,0.9147635852756748,0.0456677469810873,0.0010309869558979463,0.0010312680603420772,0.0010309540128424898
5774_at,0.001162891266605648,0.24235821760231013,0.3486984178250423,0.0011629282751898836,0.247652907471601,0.001162947572156309,0.0011629506191729356,0.15431281153631135,0.0011629259128427508,0.0011630019187675994
5775_at,0.001351542826313653,0.0013514674728309078,0.3027902277739085,0.001351424256829197,0.0013518527109049722,0.0013515748615178997,0.6863959430591119,0.0013517398199242058,0.0013519652860967577,0.0013522619325619736
5778_at,0.010001294000655303,0.01000385415224211,0.010000622128128932,0.010005687567315971,0.5763308282786977,0.34365496552647967,0.01000085991959463,0.010000901635719492,0.010000391441091615,0.010000595350074309
5780_at,0.0014707267328155243,0.0014709200916051385,0.001470990259521352,0.5224976865603989,0.0014708644351770419,0.0014708783873335675,0.0014707703348395035,0.001470801810647202,0.32692750134390286,0.1402788600437589
