,labels,probabilities
5709_at,3,0.8238154998439048
5710_at,4,0.9802628374838062
5711_at,6,0.9631292752244055
5712_at,2,0.9878397775935103
5714_at,4,0.883354245758032
5715_at,4,0.997760915536007
5716_at,7,0.998203210037562
5717_at,5,0.9680247738330796
5718_at,7,0.9985808222546235
5719_at,7,0.9995202936747108
5722_at,2,0.9937472148342295
5725_at,6,0.9471321252886331
5726_at,0,0.7484145431160101
5728_i_at,3,0.9498726230999193
5730_at,5,0.8392360815016165
5734_at,2,0.5661952119896747
5735_at,4,0.9974030413439675
5738_at,4,0.9931904333169972
5740_at,3,0.9951819326757076
5746_at,7,0.5067423619997262
5748_at,3,0.9989885179228373
5749_at,4,0.9606466985741126
5750_at,3,0.8021334429221658
5751_at,2,0.9439715805308557
5752_at,6,0.9759621210161058
5754_at,0,0.9800806007990317
5755_at,2,0.9075673975051888
5757_at,6,0.7852787562441739
5761_at,3,0.9792412771016022
5762_at,6,0.9833493039508874
5764_at,0,0.9740388625922791
5766_at,5,0.9959782010627241
5768_at,3,0.9860218335267886
5771_at,3,0.991528678563471
5773_at,5,0.7318192705351316
5774_at,4,0.9968448887946468
5775_at,6,0.9918975740656794
5778_at,4,0.9981047983557036
5780_at,3,0.9997938862554242
5781_i_at,3,0.9997520483546296
5783_at,5,0.9951146320614384
5785_at,7,0.9999158899710673
5788_at,5,0.6854486469139319
5791_at,2,0.9724257088170867
5800_at,4,0.9971676782104518
5802_at,6,0.5839551861171023
5804_at,3,0.9881027511076307
5807_at,3,0.9905084245127455
5812_at,3,0.999678324923394
5813_at,7,0.9218845594775192
5820_at,4,0.9947956329260279
5828_at,2,0.9786798579610491
5831_at,2,0.7211676573281643
5838_at,4,0.9968278467863602
5840_at,2,0.942085088408679
5842_at,2,0.9832392609094642
5856_at,5,0.5913081341560389
5859_at,4,0.7988691108167205
5860_g_at,4,0.9261774641214944
5861_at,4,0.9981124503596395
5864_at,2,0.8048577745798005
5867_at,6,0.7298584201070888
5874_at,6,0.6895448253500287
5875_s_at,2,0.9860525116507987
5877_i_at,2,0.8004928913119717
5879_at,6,0.9850040615878582
5885_at,7,0.9929068503349989
5887_i_at,2,0.963507052228575
5892_at,2,0.9740761294651546
5901_at,2,0.9861070045003504
5903_at,2,0.5362293067861463
5909_at,6,0.5129749482419718
5913_at,2,0.9776937469265318
5915_at,2,0.7656448021186979
5921_at,4,0.9991148863645397
5929_at,0,0.9904628926960221
5933_at,4,0.998379052784996
5934_at,2,0.9768856655480536
5935_at,7,0.5837996992595715
5936_at,2,0.9863946689036897
5937_at,4,0.996130123308233
5938_at,3,0.9087148803314743
5939_at,7,0.9983958802215832
5940_at,5,0.9974638617114526
5941_at,5,0.9564967706489091
5942_at,7,0.9985218677779982
5950_at,0,0.7989049764171247
5951_at,0,0.9995598484008053
5952_at,3,0.9955842868407919
5953_at,5,0.9823562369327403
5957_at,6,0.9766797030147959
5958_at,3,0.9310319936272605
5959_at,2,0.9832262464433273
5960_at,6,0.9935311104457185
5962_at,7,0.9999153955714846
5963_at,7,0.9608362572265927
5965_at,0,0.9988254494995895
5966_at,5,0.9941584915212263
5969_at,3,0.9961479601064243
5970_at,7,0.9997331749099351
5972_at,7,0.9708759297954489
5973_at,4,0.9794781271287435
5974_at,4,0.738847067797617
5975_at,6,0.8922400478933225
5976_at,7,0.9998186485851731
5977_at,0,0.8103460682982647
5978_at,0,0.9998955975771288
5980_at,4,0.6109268144401147
5985_at,3,0.9956078979816821
5986_at,3,0.8036532649462512
5991_at,2,0.9792674665251644
5992_at,3,0.9949362865200198
5993_at,2,0.9711449958716292
5994_at,7,0.9980303111376381
5996_at,3,0.9459203028441233
5998_at,7,0.9969788731071654
5999_at,6,0.9221802907974352
6004_at,2,0.5722251524633974
6005_at,7,0.9989816619087772
6009_at,0,0.9857382547301864
6010_at,5,0.9965727648182419
6011_at,4,0.7813500629540612
6012_at,2,0.6640493834992361
6013_at,3,0.9991552515436577
6014_at,2,0.9367269428151728
6015_at,5,0.9694636007069638
6022_at,7,0.9923078208095452
6023_at,6,0.896079167609158
6025_at,0,0.9996616579212733
6026_at,3,0.9384137509452519
6030_at,2,0.9919874472360947
6031_at,2,0.685120815122056
6032_at,2,0.9543230425204937
6034_at,3,0.9987133967069092
6035_at,3,0.9996486614465244
6036_at,7,0.9843692354120316
6038_at,3,0.9830517636901106
6039_g_at,3,0.9994586374281778
6040_i_at,3,0.996668277210646
6042_at,4,0.9937828415127089
6043_at,4,0.997830447311691
6045_at,7,0.8624798834242933
6046_at,3,0.9869480602364437
6047_at,7,0.9995294022900465
6048_at,3,0.9889450506759994
6049_at,0,0.9999677020316414
6050_at,3,0.9927818001409212
6051_at,7,0.8601354156529432
6053_at,2,0.9696869207672929
6054_at,2,0.9212643895651866
6056_at,5,0.6615904094396565
6057_at,5,0.4677359027094572
6059_at,3,0.9920241300057482
6060_at,2,0.9362762635480092
6061_at,3,0.7753693703240807
6062_at,4,0.9315759988165992
6063_at,0,0.7748048303033047
6064_at,0,0.7962887649567074
6066_at,3,0.7955476126027863
6069_i_at,3,0.9997409603938615
6070_s_at,3,0.9994945863428051
6072_at,7,0.9933564021604648
6073_at,7,0.9997898255769665
6074_at,5,0.91823343685861
6077_at,4,0.9992193931528857
6078_at,5,0.8302942548318568
6079_at,2,0.9864499752992026
6080_at,3,0.9998041804205292
6081_at,2,0.7650743432245155
6082_at,4,0.9958626963986073
6085_at,2,0.7964174792853705
6086_at,5,0.7379826850426838
6090_at,7,0.9987072042562616
6092_at,3,0.9942066731890206
6095_at,6,0.3991033822803243
6097_at,5,0.9758251020556105
6098_at,4,0.9945074063594466
6099_at,4,0.9978491087140843
6100_at,4,0.9735174526739515
6102_at,0,0.9958847521059054
6106_at,0,0.726790144320644
6107_at,0,0.9901224662959031
6110_at,4,0.7880965269414563
6117_at,3,0.9732001865872463
6123_at,7,0.9996514786505764
6125_at,0,0.931573920171272
6127_at,3,0.9996272618651847
6128_f_at,2,0.9721200969548126
6129_f_at,2,0.9729141080669208
6133_at,7,0.9998472810875101
6134_at,7,0.9072692539931101
6136_at,2,0.9714263479171087
6139_at,7,0.9919950548345275
6141_at,6,0.996327022882353
6142_i_at,3,0.9946315798223186
6143_f_at,0,0.9985026257944933
6144_at,4,0.9953755024222558
6146_at,2,0.8242223584536186
6147_at,7,0.9998295966434757
6149_at,2,0.8987421082457997
6150_at,2,0.9928814913449513
6151_at,2,0.9805246904342405
6152_at,3,0.7910816330455077
6153_at,7,0.9999079977795884
6154_at,7,0.9906622148514558
6155_at,2,0.9287164022681847
6156_at,0,0.9988998598729356
6159_at,2,0.9417225923777752
6160_at,4,0.990368483466688
6161_at,4,0.9720825950157183
6162_at,4,0.9897532170365398
6166_at,7,0.9975681154134781
6167_at,4,0.9988313302530704
6168_at,4,0.9964901627883759
6170_at,7,0.9998650477862893
6171_at,3,0.9966151089508706
6172_at,7,0.9818990958339615
6173_at,0,0.9979989975958141
6174_at,3,0.9990046901562927
6179_at,2,0.5765802534742027
6181_r_at,2,0.9890943784585841
6183_at,4,0.8892941384307886
6184_at,2,0.990172182093936
6186_at,7,0.5057170141469192
6187_at,3,0.973896501169715
6188_at,7,0.9999080747515318
6192_at,2,0.8397072633922368
6194_at,2,0.8801988845296019
6196_at,4,0.9674875662766962
6199_at,7,0.6925998822400999
6201_at,3,0.9908114294595504
6202_at,5,0.9944743471884108
6205_at,2,0.963154260346939
6206_at,5,0.973608290204721
6209_at,2,0.8459696137067994
6210_at,3,0.9996758239394558
6211_at,4,0.9932432573634777
6212_at,4,0.9118917119176807
6216_at,5,0.943020837087889
6218_at,3,0.9995953288076638
6219_at,5,0.9524667897625175
6220_at,4,0.9962595901955579
6221_at,4,0.999291221428034
6223_at,2,0.9909843363217504
6225_at,6,0.9956411227952657
6226_at,7,0.9998896746107709
6227_at,6,0.9977021897768833
6228_at,7,0.9997483234515785
6231_at,3,0.7598186059720341
6233_at,0,0.999657013170546
6234_at,4,0.9989521730576817
6235_at,5,0.9906984616976884
6237_at,7,0.9990187935072502
6240_at,4,0.8471686059249547
6241_at,2,0.9176794336970135
6242_at,4,0.9397548220954474
6243_at,3,0.9948744138073181
6245_at,3,0.9994817780340327
6246_at,3,0.9950480315203339
6248_at,7,0.9999215180515617
6259_at,4,0.8380572215877932
6260_at,2,0.9689610945947604
6261_at,4,0.997889222992176
6264_at,6,0.9593593724543726
6265_at,2,0.9238284978328176
6267_at,7,0.5239518452361535
6268_at,3,0.9990579942400788
6270_at,6,0.7420293944566082
6271_at,6,0.8811602914491138
6273_at,5,0.9594781071968634
6275_at,6,0.971488502133441
6276_at,5,0.9886870120426882
6279_at,5,0.9977751592572135
6283_at,2,0.995987239201059
6284_at,5,0.901814540918209
6285_at,7,0.7521556574208328
6286_at,0,0.9998724101402557
6287_at,2,0.9916511790269086
6296_at,7,0.9999168662807105
6298_at,4,0.9939079050017174
6299_at,2,0.9670558087972521
6300_g_at,2,0.9804793665139873
6301_at,2,0.7765823225221304
6302_at,0,0.9888387990591044
6308_at,2,0.972711253429939
6311_at,0,0.9963573617634983
6312_at,2,0.7117482270484953
6313_at,3,0.9977489920953354
6315_at,2,0.9938651179188569
6316_at,7,0.7629017591765511
6317_at,4,0.9648087549245888
6319_at,4,0.5725878774834527
6321_at,7,0.9994341595518521
6323_at,2,0.9438133609332665
6324_g_at,2,0.920864901710322
6325_at,3,0.5349380548937845
6333_at,2,0.6887124791549186
6335_at,7,0.9956591528755367
6337_at,5,0.9882141650912051
6339_at,5,0.9957109383523708
6341_at,2,0.9449785993252607
6343_at,3,0.9979689542186241
6345_at,2,0.9858847468932226
6346_at,4,0.9978788800507028
6348_at,7,0.9997198896917026
6350_at,7,0.9996116339179477
6351_at,7,0.9999167403753036
6352_at,3,0.8703212713019692
6353_at,2,0.9839488343627502
6355_at,0,0.9979796657106543
6356_at,3,0.9924148336560045
6357_at,4,0.998052174685371
6363_at,4,0.8628079880645343
6364_at,2,0.7869472294804604
6365_at,5,0.9918173887323256
6368_at,3,0.9993456480644836
6370_at,3,0.9924850317190512
6372_at,7,0.999914025727832
6373_g_at,7,0.9994076784352166
6374_at,7,0.9992534662305075
6376_at,2,0.7122728446666853
6377_at,7,0.9996816107823954
6378_at,3,0.9997420111018884
6379_at,2,0.9112501471957859
6380_at,2,0.7871930932047305
6381_at,0,0.9972893630245153
6382_at,4,0.43214574339989853
6386_at,2,0.9794140017973366
6389_at,6,0.9933427081575456
6394_at,4,0.9680347424010207
6397_at,2,0.9927854868485796
6398_at,4,0.9989824244215924
6399_at,0,0.9891582401486436
6401_at,4,0.9969746256284193
6403_at,7,0.9880568655031091
6407_at,0,0.9982855188349214
6408_at,5,0.9919770794941285
6409_at,4,0.9947428034448285
6411_at,0,0.9999415818143546
6413_at,7,0.9978930355481955
6414_at,3,0.4707133866086032
6415_at,3,0.9980249757219235
6417_at,4,0.9203414060205953
6418_at,0,0.9780366343715831
6424_at,4,0.9961552200473335
6428_at,4,0.9973314809267058
6429_at,0,0.99692508590484
6430_at,7,0.9896479674259562
6431_at,7,0.6322013039766478
6432_at,2,0.9000079090310787
6433_at,3,0.9998236405600577
6436_at,0,0.9999456771144682
6437_at,6,0.9730414872916553
6438_at,3,0.9747011545440228
6440_at,3,0.9991033633480768
6441_at,5,0.9910959897530575
6442_at,5,0.9770622406735143
6444_at,4,0.49380996950667183
6445_at,5,0.9840105459271173
6446_at,4,0.9799050162466629
6449_at,4,0.9808439405501239
6450_at,6,0.995714456751978
6451_at,5,0.9835160556735137
6452_at,0,0.8105586482728039
6456_at,7,0.9998743144160713
6457_at,3,0.9982961600365177
6459_at,7,0.9999479875634121
6462_at,6,0.9762761078974059
6463_at,3,0.9903549134505782
6464_at,4,0.9954863729019265
6467_at,6,0.9264306568170612
6468_at,2,0.9669794334670385
6471_at,5,0.5374283355369629
6472_at,6,0.9013699835482268
6473_i_at,3,0.9970331862939426
6477_at,5,0.8623261038399322
6479_at,4,0.9992131274593142
6480_at,3,0.998564361055853
6481_at,0,0.993344497609187
6482_at,2,0.7116431367463145
6483_at,2,0.9846293268755195
6484_at,2,0.9153297176969454
6485_at,4,0.9795029982791452
6486_at,2,0.9888662764165526
6487_at,6,0.7782505016413593
6488_at,4,0.9838671525712078
6489_at,5,0.9663976671334524
6493_at,0,0.5661040165769318
6495_at,7,0.9412849650258394
6497_at,7,0.9984179676487737
6498_at,7,0.9657086098791978
6500_at,2,0.9912296398709108
6503_at,5,0.9981746711521827
6505_at,4,0.9955188941576327
6506_at,7,0.9996619681461576
6507_at,5,0.5659833096480115
6508_at,7,0.9992921627228516
6512_at,7,0.9993712898249393
6513_at,0,0.9999747016848943
6514_at,0,0.99980529859787
6515_at,0,0.9993107108604209
6516_at,0,0.9703862372654444
6517_at,6,0.631098738065839
6519_at,7,0.9907601769594059
6521_at,0,0.9998471034158668
6523_at,2,0.7144446512354524
6525_at,2,0.9837046092782253
6527_at,2,0.9918227135170526
6528_at,2,0.861452372745515
6529_at,3,0.6696944995102225
6531_at,7,0.9078504221639345
6532_at,7,0.9991040248311727
6535_at,0,0.9967962681624476
6536_at,0,0.9883582361777876
6537_f_at,3,0.9992318363530739
6538_at,0,0.9897624455010056
6539_at,3,0.9561696678674202
6544_at,4,0.9815348270900567
6546_at,7,0.9995287410668584
6547_at,0,0.8114058016248694
6548_at,0,0.995453557569506
6549_at,5,0.996153478591226
6550_at,2,0.7244599164181438
6555_at,4,0.9867441628384227
6556_at,4,0.9989005119885868
6558_i_at,3,0.9991649289452246
6559_f_at,3,0.9996990933191123
6560_at,3,0.9996540011655795
6562_at,3,0.9995617213002147
6563_at,5,0.9623068383531983
6564_at,5,0.9760574207825065
6565_at,4,0.9978366733694366
6567_at,2,0.9765383366244857
6568_f_at,3,0.9984233568799162
6569_at,3,0.9993372384571149
6572_at,4,0.9659251979553997
6573_at,2,0.9718912515424897
6574_at,3,0.8414849707965288
6575_at,0,0.9613557730325826
6576_at,4,0.9992509758411362
6579_at,5,0.9890001766113499
6580_at,2,0.7451165367891541
6583_at,7,0.9998684695898897
6584_at,7,0.9997612601811731
6585_at,7,0.9323649933726681
6586_at,2,0.9253220615350579
6588_at,3,0.9980690991137556
6591_at,7,0.9996783770067879
6593_at,7,0.9991041153194375
6594_at,3,0.9688476345313185
6595_at,4,0.9961051383136963
6596_at,4,0.9700109025926958
6597_at,3,0.9997257151645487
6598_at,4,0.594893892845227
6599_at,3,0.999560623776891
6600_at,3,0.9976893902780273
6601_at,6,0.9782786106497934
6605_at,4,0.9227558267163041
6607_at,4,0.9288032373912609
6608_at,6,0.7268091860245144
6609_at,0,0.7893249227885004
6611_at,5,0.9518088294288651
6612_at,5,0.9788618131811297
6614_at,2,0.9183805910140314
6616_at,2,0.8067710608962063
6622_at,0,0.9983512787802465
6625_at,0,0.9915283405415771
6626_at,6,0.9170090798392186
6627_at,0,0.9967535217214836
6628_at,4,0.9567986637471042
6630_at,7,0.9993757766382759
6633_at,4,0.9912864194724025
6638_at,5,0.8807136255988042
6639_at,5,0.8675363050665705
6640_at,2,0.9772484004049933
6641_at,4,0.9011043794726044
6642_at,7,0.9925000389199083
6646_at,5,0.764582507438102
6650_at,6,0.9915881212671495
6651_at,4,0.9775627742397147
6652_at,6,0.9921582013633311
6654_at,3,0.9992672880939606
6656_at,7,0.999924739750941
6660_at,2,0.9568887052830573
6663_at,6,0.763907805299002
6664_at,4,0.9984656705832001
6665_at,7,0.9977587048255835
6666_at,2,0.5836280453305165
6669_at,2,0.6074125081550061
6670_at,4,0.9723028014818992
6671_at,7,0.8974856602320221
6672_s_at,3,0.9997358769316806
6675_at,3,0.7107829038880691
6676_at,2,0.5011899602787481
6677_at,6,0.5981098605155303
6682_at,3,0.9977071219049003
6683_g_at,3,0.9933721639182999
6684_at,5,0.8805652049509168
6685_at,3,0.9947908344105258
6688_at,7,0.9764065131799073
6689_at,3,0.918992095888325
6690_at,6,0.9990580697144135
6692_at,2,0.7103491160324068
6693_at,4,0.9985591859817702
6694_at,4,0.9993102936990077
6695_at,0,0.9996317607525885
6697_at,7,0.9970008972271992
6699_at,0,0.8876607703899559
6700_at,3,0.6295767563365442
6702_at,2,0.9904612719316734
6703_at,7,0.9998288446042316
6704_at,4,0.9880502547702809
6706_at,7,0.9999617737130122
6707_at,0,0.8905849471338464
6710_at,5,0.961715607459346
6714_at,2,0.7804692945914722
6715_at,4,0.8943170889589198
6717_at,3,0.9972097255995961
6718_at,3,0.998673191858192
6719_at,4,0.9960315192607206
6720_at,2,0.9720661368300667
6721_at,7,0.9155521469325929
6722_at,3,0.7800276257258344
6724_at,3,0.9986865679005464
6727_at,7,0.8442673544201924
6729_at,4,0.9775587977800934
6730_at,4,0.6123994078907099
6731_at,2,0.839924770530881
6732_at,6,0.9643094928423295
6733_at,6,0.6460133961450132
6738_at,0,0.9163757312315715
6741_at,6,0.9894908693495261
6743_at,5,0.7520148481166703
6744_at,6,0.9040672068764157
6747_at,0,0.9994360763114915
6756_at,3,0.8814458943546738
6759_at,7,0.9993682319753088
6760_g_at,7,0.9991248964804249
6764_g_at,2,0.9834916775739312
6765_at,6,0.9970434692102269
6766_at,2,0.9790542904879405
6777_at,4,0.803798594663851
6781_at,0,0.9826028599043543
6782_at,3,0.5357856605464306
6783_at,5,0.9601267454511394
6786_at,4,0.8978515245980083
6787_at,3,0.9992610481921762
6788_at,2,0.9839912601145012
6792_s_at,2,0.9533565955525621
6793_at,5,0.9402897401370088
6794_at,2,0.7810528687416417
6795_at,2,0.9608307683103576
6798_f_at,4,0.9764211361509413
6803_at,4,0.9986292853934555
6805_at,0,0.6571099674066229
6806_at,7,0.9988547724119744
6808_at,7,0.997857241550841
6811_at,2,0.7208285107909715
6812_at,7,0.9996935226890762
6813_at,0,0.9999786064375079
6815_at,2,0.98444265340686
6816_at,2,0.9810280163364423
6817_at,4,0.9704517643854448
6819_at,4,0.9592476830630517
6821_at,2,0.9748708355478676
6822_at,4,0.6888189323034174
6825_at,0,0.9978413573036067
6828_at,2,0.9725033783330824
6830_at,6,0.6944693888737463
6831_at,3,0.999626198655478
6834_at,7,0.9994826736318733
6835_at,0,0.9943827571988172
6837_at,6,0.9912746659400451
6843_at,0,0.9952394202409037
6844_at,3,0.9977290686022247
6846_at,4,0.9982930175283153
6847_g_at,4,0.998269324741367
6848_at,0,0.9988789769494294
6849_at,2,0.6048751240727258
6850_at,4,0.6588450958221993
6852_at,7,0.8875606903595188
6854_at,6,0.9967854106264775
6856_at,2,0.5634551614890674
6857_at,7,0.9984632319310257
6858_f_at,6,0.9782058769337634
6863_at,5,0.7263249693248263
6864_at,5,0.9772450870824663
6865_at,4,0.9732297746278938
6866_at,3,0.9988959984943833
6869_at,3,0.9855125455480266
6880_at,7,0.9990060404801081
6881_at,7,0.9998471940846477
6882_at,4,0.9933267318220644
6883_at,7,0.9730393036890298
6884_at,4,0.8696310823990859
6885_at,3,0.9993654506795155
6887_at,4,0.9978156246947555
6890_at,2,0.922543699805888
6891_at,6,0.9351209900836016
6893_at,4,0.9639247728949166
6894_at,6,0.9073180909007325
6895_at,0,0.8329098727220668
6896_at,0,0.9999774063020725
6897_at,4,0.9782733559023966
6899_at,2,0.7385220972923631
6905_at,2,0.9946564821090975
6906_at,3,0.9840586185135545
6907_at,3,0.9949549813577158
6909_at,3,0.6842249184136595
6910_at,7,0.9485958450813676
6911_at,3,0.9921979511805453
6912_at,5,0.8914692919383431
6913_at,5,0.824143374891739
6916_at,5,0.9772733306804394
6917_at,7,0.9990267388890011
6918_at,0,0.9616967425690509
6921_at,6,0.848137865161725
6922_at,6,0.9048462666722884
6923_at,0,0.9974058123898776
6924_at,2,0.9850832231992502
6927_at,5,0.9260317079779591
6932_at,6,0.9944422371593331
6934_at,2,0.8100587681763373
6935_at,2,0.9861028068541006
6936_g_at,4,0.9976257120427142
6937_at,4,0.9921779964305498
6944_at,5,0.9495906151612732
6946_at,5,0.592616466189736
6949_f_at,2,0.9945749907810938
6950_at,3,0.9984787632176091
6952_at,7,0.9995207564849213
6963_at,4,0.9991465495267046
6964_s_at,4,0.9155082185234245
6966_r_at,2,0.9462907577442097
6967_at,6,0.931288386814394
6970_at,2,0.6955335345669639
6976_at,0,0.9937358861793631
6977_at,3,0.9988351155595726
6978_at,7,0.965348575338979
6979_at,3,0.9404532359677628
6981_at,7,0.9950957651554313
6982_at,6,0.520185751650233
6984_at,5,0.8749208655908647
6987_at,2,0.9377955317677484
6993_f_at,3,0.9783832704472893
6995_at,4,0.983558039639136
7009_g_at,2,0.7354543272367089
7011_g_at,3,0.9937259465661027
7018_at,2,0.43372509765773753
7022_at,2,0.6515792769270182
7025_at,6,0.9947685282429735
7026_at,6,0.989878388913459
7033_at,3,0.7213602182522827
7034_i_at,4,0.9780909781625311
7035_s_at,4,0.9940698768519567
7036_s_at,0,0.9927424376115517
7037_s_at,4,0.980383086188043
7041_s_at,0,0.998666069499748
7043_at,6,0.8849290632532114
7045_i_at,2,0.9779136716175679
7046_s_at,2,0.9876476866762788
7047_at,2,0.8581103064231645
7048_i_at,2,0.9964361058783554
7057_at,2,0.9430836683790046
7058_at,4,0.9941335759950468
7059_at,4,0.9787638874619632
7062_at,2,0.9671891938573545
7064_at,3,0.9994666090981212
7066_at,3,0.9984578202279577
7067_at,7,0.9975216008741477
7068_at,4,0.9989744758704784
7070_at,5,0.982674097478737
7071_s_at,2,0.9868058313914715
7072_s_at,5,0.9747340095367085
7078_at,4,0.997274234274377
7081_at,3,0.997535530656031
7082_at,7,0.9375195355947064
7086_at,7,0.9998183075079796
7087_at,4,0.9667332820122907
7088_at,4,0.9230980999123555
7089_at,0,0.9999381176342077
7090_at,2,0.9939333111728813
7091_at,2,0.9800424915991371
7093_at,7,0.9999186733702934
7096_at,2,0.9864144682607133
7098_at,4,0.9967317798857105
7100_at,7,0.9997871882738204
7103_at,0,0.9861815932533721
7105_at,3,0.9845641313056591
7106_at,4,0.9936010351454981
7108_at,7,0.9997929098015791
7110_at,7,0.7802954814859696
7112_at,0,0.999774108614832
7116_at,7,0.9995572592765087
7117_at,7,0.39597343101711674
7120_at,6,0.7409500072233421
7121_at,4,0.5838839945319296
7122_at,6,0.9858801769423153
7124_at,4,0.9987853794720669
7127_at,6,0.9316870174404267
7129_at,3,0.9956043011937947
7130_g_at,3,0.9996452081272947
7131_at,2,0.9963105597748014
7132_at,6,0.9974307828957182
7133_at,2,0.6015505062343907
7135_at,4,0.9940395760545451
7137_at,0,0.9875341260418543
7139_at,6,0.9872265710014283
7140_at,4,0.9992244960308745
7141_at,6,0.983232789642053
7147_at,3,0.9972104631725758
7148_at,7,0.989507220471968
7153_at,6,0.9027215046572762
7158_at,2,0.9875509205397496
7159_at,2,0.9790296697569847
7160_at,7,0.9995476149365636
7161_g_at,7,0.991914085582947
7162_at,7,0.999085276886878
7168_at,4,0.9911032366828941
7169_at,3,0.9996060984017121
7170_at,4,0.9991410026183085
7171_at,6,0.9686183533217608
7174_at,3,0.999703694424338
7182_at,6,0.9966525309616819
7184_at,4,0.9933862282399976
7186_at,7,0.9979952984620944
7188_at,3,0.9140604038232406
7190_i_at,3,0.9983166135430762
7191_f_at,3,0.9996009762624429
7195_at,4,0.9909389058572031
7197_at,2,0.7257184567419525
7200_at,0,0.9849913447363622
7201_at,0,0.9999620527513836
7203_at,6,0.9943733268859145
7204_at,4,0.8584911492594627
7205_at,5,0.9875534523377889
7207_at,6,0.9758730133637558
7208_at,5,0.6361043864904562
7209_at,7,0.8715360043409023
7211_at,3,0.8968962078232127
7212_at,2,0.968737609365842
7214_at,4,0.9922419280831237
7217_at,4,0.9989616741624427
7219_at,4,0.9532747511557309
7222_at,6,0.9958398718188711
7223_at,5,0.3701608503410121
7224_at,5,0.7941261173917727
7227_at,4,0.7302768031897906
7228_at,4,0.9759311785568033
7229_at,5,0.6669040672397126
7230_at,4,0.9991386218001655
7231_at,2,0.9906590325037127
7232_at,0,0.9999606886287303
7233_at,0,0.9834718951525079
7234_at,3,0.9987551153787066
7237_at,7,0.9993086160940123
7239_at,5,0.9763526115704511
7241_at,0,0.9996576845409993
7242_at,3,0.9997413546626489
7244_at,2,0.9853521805168539
7245_at,2,0.9457218111740273
7250_at,0,0.9997868706517166
7251_at,3,0.9947610216545946
7252_at,4,0.517682050414662
7253_g_at,4,0.6713232400793973
7254_at,4,0.7742666482748168
7255_at,6,0.9966743116403666
7256_at,7,0.9999310198220777
7257_at,3,0.9989474364235459
7258_at,7,0.9998868765883439
7259_at,5,0.7752072029788076
7260_at,3,0.9637557891441084
7262_at,3,0.9993255987309688
7266_at,7,0.9996114568143231
7267_at,7,0.998644811322492
7268_at,4,0.7571790078843437
7269_g_at,2,0.6666922833752796
7270_i_at,4,0.8506324949107784
7272_at,7,0.9615275853449374
7273_at,3,0.9995535582622419
7275_at,6,0.9298991029038389
7277_at,5,0.5701330268123377
7278_at,5,0.5219657294538693
7280_at,4,0.9486257092984453
7281_at,7,0.9804262094576216
7282_at,6,0.9977193563792481
7284_at,0,0.9451834808767148
7285_at,4,0.9851649170195784
7286_at,6,0.9835312702343093
7287_at,6,0.9006633093254371
7289_at,3,0.9990813386660765
7290_at,4,0.8446438849199113
7293_at,7,0.9970326851772957
7294_at,2,0.9923680226506514
7295_at,2,0.6963883320432843
7296_at,7,0.9993988314803736
7297_at,3,0.9964393392212898
7298_at,3,0.9993598092032291
7299_at,6,0.597967206247718
7300_at,4,0.8143089743125557
7301_at,7,0.9973295971083482
7302_at,7,0.9741305895547203
7303_at,3,0.9993582956892877
7304_at,3,0.7080088537228256
7306_at,5,0.9467610186205437
7307_at,5,0.9916442420979918
7309_at,5,0.8718123354846872
7311_at,4,0.9982656224242188
7312_at,5,0.9774354799209829
7313_at,4,0.8923360451580065
7314_at,4,0.9148442342256871
7315_at,6,0.9880740103030543
7316_s_at,3,0.9993793456854524
7319_at,2,0.8729329421607136
7320_at,5,0.9496469364442635
7321_at,4,0.99496666735122
7322_at,6,0.9973997010597051
7324_at,4,0.9923299983664952
7325_at,6,0.9007440519978821
7327_at,4,0.9463633837270621
7329_at,2,0.9557658233687385
7331_at,2,0.8934667629812397
7334_at,3,0.9995501140306489
7337_at,2,0.719540370536091
7338_at,3,0.8541276351969168
7339_at,4,0.9946455339807196
7341_at,7,0.7144420070093994
7345_s_at,3,0.9996885150148208
7347_at,7,0.9998313285294389
7348_at,0,0.9998863832724723
7349_at,4,0.5892291537596481
7350_at,5,0.8660387789270794
7351_at,7,0.9060857308919104
7352_at,7,0.9986215852471056
7353_at,3,0.9576193502007404
7354_at,4,0.9667459089111797
7355_at,6,0.9790567142958969
7357_at,0,0.9734186863584797
7358_s_at,5,0.9969090836604664
7359_at,7,0.9936739928078391
7361_at,4,0.9965245740077922
7362_at,0,0.8168971308230111
7363_at,7,0.9952057985061454
7364_at,3,0.9996645081968955
7365_at,6,0.7053824818674899
7366_at,3,0.8267219624057232
7368_i_at,7,0.5284608460549726
7369_s_at,5,0.9953203865943425
7374_at,7,0.6679795312505578
7375_at,7,0.8854683850990049
7376_at,3,0.9992848322577433
7377_at,0,0.9996416638117593
7378_s_at,3,0.999416766629798
7383_at,3,0.7281484366729803
7384_at,3,0.5279859817065631
7385_at,5,0.9644535657853236
7386_at,7,0.9937537392509698
7387_at,3,0.9974170569133389
7392_at,5,0.9790873887325443
7396_at,5,0.9736698775861222
7397_at,7,0.9788634728724211
7398_at,0,0.9652888560371053
7403_at,6,0.989731990172959
7404_at,6,0.9346529037132782
7405_at,4,0.981722561559273
7407_at,5,0.9595878789248801
7411_at,2,0.9848791223186986
7413_at,0,0.9992667675487955
7414_at,7,0.9997747832320832
7415_at,5,0.9924947409421981
7416_at,0,0.9792162258367136
7417_at,7,0.9999439075317795
